index,accuracy,heading,latitude,longitude,timestamp,velocity,tdiff,geodist,location,visit_time
249076,32,,19.1071549,72.8371976,2018-02-09 09:13:01.178,,1504,12,"(19.1071549, 72.8371976)",1199
249097,27,,19.1075302,72.837388,2018-02-09 09:47:43.480,,60,69,"(19.1075302, 72.837388)",8142
249241,20,,19.1320205,72.8350688,2018-02-09 15:08:20.817,,5179,58,"(19.1320205, 72.8350688)",1344
249262,23,,19.0763514,72.9104936,2018-02-09 18:48:18.426,,1806,1735,"(19.0763514, 72.9104936)",40782
249503,31,,19.1070634,72.8372447,2018-02-10 08:34:40.340,,122,2621,"(19.1070634, 72.8372447)",2005
249514,50,,19.1076069,72.8374122,2018-02-10 09:54:27.739,,2777,53,"(19.1076069, 72.8374122)",9946
249573,24,,19.1070864,72.8372488,2018-02-10 12:46:43.150,,140,316,"(19.1070864, 72.8372488)",1636
249586,45,,19.1071653,72.8372707,2018-02-10 13:18:10.445,,126,312,"(19.1071653, 72.8372707)",6617
249630,21,,19.1072181,72.8371149,2018-02-10 15:17:17.964,,127,2641,"(19.1072181, 72.8371149)",4934
249663,24,,19.1071352,72.8373028,2018-02-10 16:44:01.171,,109,3036,"(19.1071352, 72.8373028)",23654
249804,35,,19.1069878,72.8372385,2018-02-10 23:40:03.042,,1239,4,"(19.1069878, 72.8372385)",11477
249880,30,,19.1073058,72.8371481,2018-02-11 03:14:37.357,,1358,29,"(19.1073058, 72.8371481)",4430
249898,24,,19.1071252,72.8372504,2018-02-11 12:24:22.108,,28545,7,"(19.1071252, 72.8372504)",9332
250013,24,,19.132753,72.8267353,2018-02-11 16:42:19.603,,137,65,"(19.132753, 72.8267353)",3234
250070,23,,19.0763556,72.9104786,2018-02-11 18:15:04.219,,108,106,"(19.0763556, 72.9104786)",25126
250267,26,,19.1072429,72.8372736,2018-02-12 03:05:27.527,,3539,1130,"(19.1072429, 72.8372736)",618
250271,20,,19.1071653,72.8372707,2018-02-12 04:27:20.420,,4293,4,"(19.1071653, 72.8372707)",3070
250294,20,,19.1066847,72.8372927,2018-02-12 05:34:51.393,,177,53,"(19.1066847, 72.8372927)",1123
250299,24,,19.1071788,72.8371521,2018-02-12 06:03:24.468,,589,57,"(19.1071788, 72.8371521)",5516
250334,23,,19.1072291,72.8372354,2018-02-12 09:26:19.588,,6647,5,"(19.1072291, 72.8372354)",4116
250396,24,,19.0762779,72.9105241,2018-02-12 12:30:39.938,,80,123,"(19.0762779, 72.9105241)",9408
250483,24,,19.0997591,72.9162624,2018-02-12 15:50:40.515,,1358,1049,"(19.0997591, 72.9162624)",4223
250535,26,,19.0763781,72.9105572,2018-02-12 17:24:37.911,,249,71,"(19.0763781, 72.9105572)",28372
250741,26,,19.1072887,72.8368782,2018-02-13 02:06:07.900,,120,576,"(19.1072887, 72.8368782)",1393
250754,28,,19.1072196,72.8372404,2018-02-13 03:20:31.441,,1860,13,"(19.1072196, 72.8372404)",1676
250764,23,,19.1072399,72.8372203,2018-02-13 06:55:28.733,,1538,14,"(19.1072399, 72.8372203)",8738
250827,20,,19.1072181,72.8371149,2018-02-13 09:27:34.047,,241,2572,"(19.1072181, 72.8371149)",2297
250847,45,,19.1072498,72.8372476,2018-02-13 10:10:13.477,,132,1543,"(19.1072498, 72.8372476)",604
250872,23,,19.1072087,72.8372429,2018-02-13 10:54:49.439,,126,2567,"(19.1072087, 72.8372429)",5771
250948,25,,19.1112377,72.8537154,2018-02-13 14:04:18.082,,135,1299,"(19.1112377, 72.8537154)",1986
250975,38,,19.1123599,72.8671666,2018-02-13 14:52:33.911,,124,100,"(19.1123599, 72.8671666)",1750
251012,24,,19.0766223,72.9105191,2018-02-13 16:01:42.138,,61,79,"(19.0766223, 72.9105191)",8836
251082,29,,19.0763167,72.9106332,2018-02-14 03:04:43.999,,30918,6,"(19.0763167, 72.9106332)",1210
251123,30,,19.0762256,72.9107136,2018-02-14 18:09:14.212,,1221,1196,"(19.0762256, 72.9107136)",11669
251205,27,,19.0762616,72.9107834,2018-02-14 22:47:37.230,,4995,8,"(19.0762616, 72.9107834)",23846
251359,26,,19.1074207,72.8371116,2018-02-15 06:45:53.070,,2957,3081,"(19.1074207, 72.8371116)",18149
251529,23,,19.0764075,72.9104683,2018-02-15 12:37:04.867,,121,270,"(19.0764075, 72.9104683)",26069
251723,29,,19.0762444,72.9108379,2018-02-15 19:59:14.034,,369,54,"(19.0762444, 72.9108379)",32837
251832,27,,19.1072371,72.837273,2018-02-16 06:30:22.199,,1364,151,"(19.1072371, 72.837273)",5962
251906,24,,19.0763234,72.9105045,2018-02-16 08:57:08.927,,58,89,"(19.0763234, 72.9105045)",65398
252287,27,,19.0763625,72.9104655,2018-02-19 12:24:02.756,,31599,6001,"(19.0763625, 72.9104655)",44082
252612,24,,19.1069498,72.8369615,2018-02-20 01:41:54.275,,20,117,"(19.1069498, 72.8369615)",1401
252647,27,,19.1389329,72.8313308,2018-02-20 06:02:19.827,,1904,2,"(19.1389329, 72.8313308)",2481
252676,23,,19.0763584,72.9104635,2018-02-20 10:17:30.529,,134,253,"(19.0763584, 72.9104635)",7893
252759,23,,19.0826065,72.9030642,2018-02-20 12:51:22.177,,121,60,"(19.0826065, 72.9030642)",1706
252799,24,,19.0763744,72.9104843,2018-02-20 13:55:53.677,,60,79,"(19.0763744, 72.9104843)",12287
252920,20,,19.072445,72.8968401,2018-02-20 18:01:07.152,,241,61,"(19.072445, 72.8968401)",2746
252941,25,,19.0724051,72.8969254,2018-02-20 18:51:15.485,,121,79,"(19.0724051, 72.8969254)",1150
252952,23,,19.076373,72.9103805,2018-02-20 19:20:02.202,,68,281,"(19.076373, 72.9103805)",28910
253157,25,,19.076207,72.9105333,2018-02-21 09:13:40.400,,60,81,"(19.076207, 72.9105333)",18119
253307,24,,19.0763603,72.9103323,2018-02-21 14:38:41.323,,61,200,"(19.0763603, 72.9103323)",38969
253492,24,,19.076238,72.9105419,2018-02-22 02:45:19.953,,4541,7,"(19.076238, 72.9105419)",14798
253593,50,,19.1075277,72.8372741,2018-02-22 09:00:01.891,,2275,127,"(19.1075277, 72.8372741)",6884
253665,23,,19.1072135,72.8372775,2018-02-22 10:59:10.357,,231,55,"(19.1072135, 72.8372775)",3001
253723,29,,19.111647,72.8659191,2018-02-22 12:22:41.364,,61,368,"(19.111647, 72.8659191)",2111
253770,27,,19.0764902,72.9104603,2018-02-22 13:30:25.192,,60,141,"(19.0764902, 72.9104603)",51748
254123,23,,19.1072185,72.8373106,2018-02-23 04:50:50.038,,228,264,"(19.1072185, 72.8373106)",978
254136,28,,19.1072571,72.8371854,2018-02-23 06:48:09.406,,6055,17,"(19.1072571, 72.8371854)",7053
254210,41,,19.1071863,72.837148,2018-02-23 10:24:05.882,,5874,6,"(19.1071863, 72.837148)",5483
254241,28,,19.1076926,72.8374215,2018-02-23 11:58:01.381,,137,65,"(19.1076926, 72.8374215)",1240
254251,32,,19.1025119,72.8393921,2018-02-23 12:24:45.026,,239,347,"(19.1025119, 72.8393921)",1107
254274,24,,19.1125889,72.8343993,2018-02-23 14:18:10.192,,2810,10,"(19.1125889, 72.8343993)",1321
254285,45,,19.1125021,72.8344009,2018-02-23 15:02:02.944,,1159,650,"(19.1125021, 72.8344009)",1768
254296,24,,19.0763286,72.9105744,2018-02-23 17:51:36.808,,1417,5983,"(19.0763286, 72.9105744)",7842
254367,27,,19.0763077,72.9105036,2018-02-23 20:29:01.332,,1575,7,"(19.0763077, 72.9105036)",1106
254370,23,,19.0763634,72.9104704,2018-02-23 21:13:10.866,,1543,10,"(19.0763634, 72.9104704)",8097
254383,25,,19.0763158,72.9105754,2018-02-23 23:52:24.326,,1449,9,"(19.0763158, 72.9105754)",1476
254390,26,,19.0763595,72.9104541,2018-02-24 01:43:34.334,,1860,8,"(19.0763595, 72.9104541)",3711
254395,36,,19.0763395,72.9105052,2018-02-24 03:47:13.070,,3705,7,"(19.0763395, 72.9105052)",35646
254656,50,,19.0979197,72.9164211,2018-02-24 14:12:18.097,,120,105,"(19.0979197, 72.9164211)",6568
254761,33,,19.0761814,72.9105258,2018-02-24 16:16:52.201,,134,436,"(19.0761814, 72.9105258)",42602
255056,26,,19.0763617,72.9104681,2018-02-25 04:38:33.223,,1764,8,"(19.0763617, 72.9104681)",135375
256101,27,,19.07641,72.9103837,2018-02-26 19:04:08.210,,63,253,"(19.07641, 72.9103837)",4363
256140,34,0.0,19.0764235,72.9105212,2018-02-26 20:18:54.307,0.0,67,53,"(19.0764235, 72.9105212)",31445
256317,28,,19.1072536,72.8369319,2018-02-27 05:59:54.196,,120,70,"(19.1072536, 72.8369319)",1236
256330,25,,19.1072046,72.8372996,2018-02-27 07:46:43.133,,5168,10,"(19.1072046, 72.8372996)",2858
256357,27,,19.1113637,72.8373733,2018-02-27 09:18:26.222,,60,51,"(19.1113637, 72.8373733)",1189
256374,38,,19.1116035,72.8660518,2018-02-27 09:54:33.181,,120,353,"(19.1116035, 72.8660518)",687
256385,29,,19.086666,72.9078788,2018-02-27 10:21:55.540,,217,1007,"(19.086666, 72.9078788)",783
256404,28,,19.0763758,72.9103933,2018-02-27 10:46:08.715,,66,226,"(19.0763758, 72.9103933)",64817
256789,27,,19.1071807,72.8368429,2018-02-28 06:06:16.283,,135,139,"(19.1071807, 72.8368429)",15549
256880,28,,19.1107479,72.8278152,2018-02-28 10:52:03.793,,74,143,"(19.1107479, 72.8278152)",5434
